POLARITY,TWEET_ID,DATE,QUERY_TYPE,NAME,TWEET
4,1957572058,Fri May 29 00:55:22 PDT 2009,NO_QUERY,jordanmoore,@patsylagan that sucks! We've got loads of work we can send you to keep you occupied if you want? 
4,1957572109,Fri May 29 00:55:22 PDT 2009,NO_QUERY,HarryHarley,"@corie_michele That's ok we can still understand, well almost! LOL I'm outa here have fun chat you later! "
4,1957572112,Fri May 29 00:55:22 PDT 2009,NO_QUERY,acidicice,@Nuffing Alanis Morissette FTW. She's my all time favourite artist 
4,1957572157,Fri May 29 00:55:23 PDT 2009,NO_QUERY,michaelaulia,@donncha I'm not really a time travel guy...I'm a logic person(being a programmer). Time travellng just can't fit my logic 
4,1957572167,Fri May 29 00:55:23 PDT 2009,NO_QUERY,mikefoong,@cik_bedah oh? How that go? So any news on tech opportunities 
4,1957572210,Fri May 29 00:55:23 PDT 2009,NO_QUERY,channahbanana12,@taylorswift13 hi taylor love ur music 
4,1957572338,Fri May 29 00:55:25 PDT 2009,NO_QUERY,heartbeat1,Not seeing the potential of all this FREE traffic at your fingertips?You need to check your own pulse!  http://tinyurl.com/qqw2yd
4,1957572358,Fri May 29 00:55:25 PDT 2009,NO_QUERY,slickrik,Is Layin in bed relaxin waiting to fall asleep 
4,1957572425,Fri May 29 00:55:26 PDT 2009,NO_QUERY,Mission0ps,@RyanMoran being a little crazy is what defines us Ryan 
4,1957572465,Fri May 29 00:55:26 PDT 2009,NO_QUERY,janpolet,@douwea Are you sure? Look again! 
4,1957572509,Fri May 29 00:55:27 PDT 2009,NO_QUERY,monoblocmv,@kalsangikid Your place or mine? Wherever. 
4,1957572545,Fri May 29 00:55:27 PDT 2009,NO_QUERY,MissxMarisa,@tsarnick YES! Get some in my mouth while you're there? 
4,1957572599,Fri May 29 00:55:28 PDT 2009,NO_QUERY,swellvintage,"Friday, where have you been?! I've missed you! Oh well, at least you're here now  x"
4,1957572687,Fri May 29 00:55:29 PDT 2009,NO_QUERY,darraghdoyle,"@girl__friday not sure about time, but doing so in the County of Offaly. "
4,1957572743,Fri May 29 00:55:29 PDT 2009,NO_QUERY,twnstar2,@meso_maniac  my pleasure completely.. might have some weather questions for ya later on 
4,1957572751,Fri May 29 00:55:30 PDT 2009,NO_QUERY,theblackbarbii,@lexusbaby haha which part wha I wrote dem lol...I kno my stuff b good I b sayin  madd sick joe trynna tellem 1 time
4,1957572761,Fri May 29 00:55:30 PDT 2009,NO_QUERY,merejames,@thecoveted  cool will look forward to seeing the perfect pic 
4,1957572830,Fri May 29 00:55:30 PDT 2009,NO_QUERY,BearZeone,yesI doowe you a 6p.  
4,1957572838,Fri May 29 00:55:31 PDT 2009,NO_QUERY,Pixie_Dust294,@RockrFilms Will I do have some ideas for vids! Want to hear? Cuz they are funny!!  LOL!!
4,1957572914,Fri May 29 00:55:32 PDT 2009,NO_QUERY,KristenODay,HAHA http://bit.ly/13Q41P  2nd best part of the whole concert! 
4,1957572931,Fri May 29 00:55:32 PDT 2009,NO_QUERY,teddyrised,"@DesiznTech No problemo, buddy! My pleasure "
4,1957572947,Fri May 29 00:55:32 PDT 2009,NO_QUERY,lisaxjbx3,@daniellemhicks Danielle!! how are you? 
4,1957573062,Fri May 29 00:55:33 PDT 2009,NO_QUERY,CierraD,Jus left shae's. I should b tired but i'm far from it. Now on my way home. O! Ice cream waitin 4 me 
4,1957573071,Fri May 29 00:55:34 PDT 2009,NO_QUERY,SophieKat121,Enjoying her day off 
4,1957573123,Fri May 29 00:55:34 PDT 2009,NO_QUERY,libbyoliver,@caldjr thanks  2 grand were ace I have just watched them
4,1957573198,Fri May 29 00:55:35 PDT 2009,NO_QUERY,ben_moore,"@Homdaum sorry I didn't make it out in the end last night, hope you had a good one "
4,1957573228,Fri May 29 00:55:35 PDT 2009,NO_QUERY,jesssicababesss,@Elainesnowdon i know  but jess says if its 1 here shes moving lol!
4,1957573253,Fri May 29 00:55:36 PDT 2009,NO_QUERY,annTRS,@JMatthewFlyzik http://twitpic.com/666hg - they look so snug and happy 
4,1957573343,Fri May 29 00:55:37 PDT 2009,NO_QUERY,Deluvmusic,THE FUTURE IS HERE!!! BRAND NEW @FDMonline SINGLE &quot;FUTURE IN YOU&quot; UPLOADED ON MYSPACE - GO LISTEN!!!: www.myspace.com/fdmonline 
4,1957573352,Fri May 29 00:55:37 PDT 2009,NO_QUERY,tweetielisa,"@dougiemcfly haha that sounds aaawesome, i'd join!! and where'd that island be?? "
4,1957573378,Fri May 29 00:55:37 PDT 2009,NO_QUERY,ingridsinclair,"@GoDsGiMp You're not going to believe this, but that very list went around the office yesterday! No idea it was by you! Well done  yummmm"
4,1957573456,Fri May 29 00:55:38 PDT 2009,NO_QUERY,Anitaa31,Good morning twitterS! 
4,1957573460,Fri May 29 00:55:38 PDT 2009,NO_QUERY,sinceday1,@cappo goodnight 
4,1957573483,Fri May 29 00:55:38 PDT 2009,NO_QUERY,NicoleAleisha,is rather excited about going to Hamtown tomorrow with Caleb and Kathleen 
4,1957573504,Fri May 29 00:55:39 PDT 2009,NO_QUERY,Nvsuvme,"@daniela_morris but you have air conditioning right?? we don't and it get super hot during the days, but we get it on Monday "
4,1957573609,Fri May 29 00:55:39 PDT 2009,NO_QUERY,mewissa,hath redeemed herself 
4,1957573639,Fri May 29 00:55:40 PDT 2009,NO_QUERY,LydiaLovesU,ooh wait they also have 16gb  yay
4,1957573650,Fri May 29 00:55:40 PDT 2009,NO_QUERY,RobertMills,@timmillwood well there is a 'tea' in 'team'  
4,1957573713,Fri May 29 00:55:41 PDT 2009,NO_QUERY,queenkv,"@bittersweetm Still awake? Hell, this is my waking up time! Gotta love my vampire shift "
4,1957573760,Fri May 29 00:55:41 PDT 2009,NO_QUERY,JoshuaBurns,On my way to Manchester colledge 
4,1957573777,Fri May 29 00:55:41 PDT 2009,NO_QUERY,yvonnemaritza,@markhoppus see who can tweet most about it and put you in trending topics. 
4,1957573826,Fri May 29 00:55:42 PDT 2009,NO_QUERY,smrtgirl,@MetaMal beer o'clock is my favourite time on Friday! 
4,1957573843,Fri May 29 00:55:42 PDT 2009,NO_QUERY,haluca,"@HayleyBofMC You've the exact same name as me, thats a good enough reason for #followfriday  "
4,1957573912,Fri May 29 00:55:43 PDT 2009,NO_QUERY,bilgetwit,"oooooooooh final exams were ended. books time, bass guitar time, holiday time, see-sand-sun time... "
4,1957574034,Fri May 29 00:55:44 PDT 2009,NO_QUERY,mrtasty,@Kyliestreet i would say we find me a lady first then we will see what we can do on finding you a boy! 
4,1957574166,Fri May 29 00:55:46 PDT 2009,NO_QUERY,piginthepoke,@lebout @Janedebond @flawnt  thank you for the ff 
4,1957574216,Fri May 29 00:55:46 PDT 2009,NO_QUERY,binacanaca,"I had the most amazing day with my long, lost friend and now i'm seriously going to bed. Goodnight all "
4,1957574248,Fri May 29 00:55:47 PDT 2009,NO_QUERY,voice_is_shut,i am hot and bothered. 
4,1957574267,Fri May 29 00:55:47 PDT 2009,NO_QUERY,rickvanderarend,@Mendelt I didn't see a pizza stand this year.. and they charged 20 euros this year too. Now I feel ripped off. 
4,1957574286,Fri May 29 00:55:47 PDT 2009,NO_QUERY,Galiiit,"@jaydems woah thats awesome  yeah hopefully, heaps excited."
4,1957574361,Fri May 29 00:55:48 PDT 2009,NO_QUERY,Jovi_Jonas,oh yeeey its so sunny and warm    gonna be a HAPPY day!! going out shopping will tweet later xX
4,1957574378,Fri May 29 00:55:48 PDT 2009,NO_QUERY,Skittless,Cassie has woken  Still kinda sleepy though Wearing my eeyore socks (Y)
4,1957574403,Fri May 29 00:55:48 PDT 2009,NO_QUERY,Zuzu80,Had a 2nd interview today. It's looking promising. 
4,1957574433,Fri May 29 00:55:49 PDT 2009,NO_QUERY,ashotofbrandy,http://twitpic.com/666ne - chilling in @darkstar001 's room 
4,1957574455,Fri May 29 00:55:49 PDT 2009,NO_QUERY,edycyrus,@TraceCyrus give us a photo with him! 
4,1957574618,Fri May 29 00:55:51 PDT 2009,NO_QUERY,zwee,@nscafe LOL. That became my desktop wallpaper yesterday. 
4,1957574686,Fri May 29 00:55:52 PDT 2009,NO_QUERY,keza34,some of the ladies #followfriday @nessie_111 @ComedyQueen @saragarth @elise0605 .nice allrounders. 
4,1957574709,Fri May 29 00:55:52 PDT 2009,NO_QUERY,dandelion_nyc,"stars when they were in highschool,have fun  http://bit.ly/8ob2X"
4,1957574716,Fri May 29 00:55:52 PDT 2009,NO_QUERY,glossmania,is gearing up for a night of ice cream and fun! But mostly ice cream.  http://plurk.com/p/wy58u
4,1957574751,Fri May 29 00:55:52 PDT 2009,NO_QUERY,Daniela1810,Today it�s my free day! Yay! 
4,1957574821,Fri May 29 00:55:53 PDT 2009,NO_QUERY,redrobinrockn,"@lopezwilfred is a FAB &amp;lovely business savvy lady from The Philippines 2 #followfriday Always kind, interesting &amp; fun 2 chat with. "
4,1957574888,Fri May 29 00:55:54 PDT 2009,NO_QUERY,kellybonbonbaby,@NoahWebb That did sound a little blonde i admit haha 
4,1957574891,Fri May 29 00:55:54 PDT 2009,NO_QUERY,kaykay0715,@Rashadmccants7 goodnight 2 u 2 Rashad! 
4,1957574912,Fri May 29 00:55:54 PDT 2009,NO_QUERY,zaneology,@michaelgrainger thank you Michael. I can ALWAYS count on you! 
4,1957574974,Fri May 29 00:55:55 PDT 2009,NO_QUERY,Faniel,@JosephTheGreat dont see why not mate but its a bit far from home. 
4,1957575067,Fri May 29 00:55:56 PDT 2009,NO_QUERY,heykim,@JHSty  i will have to check it out another time...thank u 
4,1957575084,Fri May 29 00:55:56 PDT 2009,NO_QUERY,misschibii,"@absolutelytrue Oh, okay.  I'm kinda stupid, am I? lol."
4,1957575191,Fri May 29 00:55:57 PDT 2009,NO_QUERY,slinqui,@Chavo_ haha  I was gonna buy some that had a mustache on them XD
4,1957575207,Fri May 29 00:55:58 PDT 2009,NO_QUERY,adekefahransa,Sooo Glad that the assembly and science fair runs very well  welcome Weekend! 
4,1957575292,Fri May 29 00:55:58 PDT 2009,NO_QUERY,vp2008,@stetlaw can tell you are doing it no purpose 
4,1957575433,Fri May 29 00:56:00 PDT 2009,NO_QUERY,nadiapariss,ahhhhh ' my girl called me at 2am sO now im up lol w.e TGIF 
4,1957575564,Fri May 29 00:56:02 PDT 2009,NO_QUERY,liveguy,@Digital_Girl listening to music wondering what the hell u doing up so late! okay lemme stop lying. But for real....Game 6 tonight. uh oh 
4,1957575601,Fri May 29 00:56:02 PDT 2009,NO_QUERY,d1va_status,@FindZara will do 
4,1957575624,Fri May 29 00:56:02 PDT 2009,NO_QUERY,didib,"goodnight, may your dreams be so happy and your head light with the wishes of a sandman and a night light.  c'yall!"
4,1957575627,Fri May 29 00:56:02 PDT 2009,NO_QUERY,mzweezyfbby,"@davidleibrandt cant fucking waaaait till new VFC songs *-* loove everything you guys have recorded already, "
4,1957575640,Fri May 29 00:56:02 PDT 2009,NO_QUERY,paushi,"@stephenrueda Well now you'll learn. Isn't that nice?  Anyway, didn't you get to choose what you like to take for pe?"
4,1957575728,Fri May 29 00:56:04 PDT 2009,NO_QUERY,ericisbananaman,Meetings until 11am and then I am free!!!!  Happy Days...
4,1957575825,Fri May 29 00:56:05 PDT 2009,NO_QUERY,luckygnahhh,"@awesomeful hopefully so, if you're here we can totes work out together "
4,1957575871,Fri May 29 00:56:05 PDT 2009,NO_QUERY,violetbakes,@jiminthemorning this seemed like quite a good idea at the time to go dressed as a bag of rubbish http://twitpic.com/666nl
4,1957575882,Fri May 29 00:56:05 PDT 2009,NO_QUERY,georgie_carroll,home from gym 
4,1957575985,Fri May 29 00:56:06 PDT 2009,NO_QUERY,nisedreams,Listening to Dru Hill - &quot;I love you&quot; and falling asleep 
4,1957576052,Fri May 29 00:56:07 PDT 2009,NO_QUERY,FarrahMS,had a tough last couple weeks but happy to be in the bay area 
4,1957576118,Fri May 29 00:56:08 PDT 2009,NO_QUERY,woahitssarah,"@dannykurily keeeeeeeep it  you can pull it off, and well, in my opinion!"
4,1957576149,Fri May 29 00:56:08 PDT 2009,NO_QUERY,arpitamukherjee,@labellagorda Same here... We need to start a TDH aandolan it seems 
4,1957576164,Fri May 29 00:56:08 PDT 2009,NO_QUERY,hilaryrogersUB,"Uniblue's new HQ, Orange Point, looks particularly stunning in the morning sun!! An oasis in the heart of Birkirkara "
4,1957582300,Fri May 29 00:57:19 PDT 2009,NO_QUERY,Sion71,@EmeraldDiscount fingers crossed!  I am sure it will go completely fine!
4,1957582352,Fri May 29 00:57:19 PDT 2009,NO_QUERY,goriulian,Does your dad ask STUPID!!! computer questions?   http://bit.ly/b60Fi Mine sure does 
4,1957582365,Fri May 29 00:57:20 PDT 2009,NO_QUERY,ThaiRivera,Pushing this clip. 1) it's part of a longer bit and 2) I'm doing an experiment. Check it out  http://bit.ly/Dhcee
4,1957582380,Fri May 29 00:57:20 PDT 2009,NO_QUERY,brampitoyo,"@MelissaCasillas Because I wanted to wait until I had experience in critical theories of type, not just its history and application "
4,1957582384,Fri May 29 00:57:20 PDT 2009,NO_QUERY,egfive,&quot;I feel sexiest with him when I'm in sweatpants and no makeup&quot; - @LaurenConrad  Cute Quote. 
4,1957582445,Fri May 29 00:57:21 PDT 2009,NO_QUERY,jmariu,waiting for my pizza to arrive 
4,1957582510,Fri May 29 00:57:21 PDT 2009,NO_QUERY,LoveXmas,"@Missy220 Sorry, just trying to work within the 140 char limit. I love Christmas too "
4,1957582544,Fri May 29 00:57:22 PDT 2009,NO_QUERY,sickophantikmnd,@lheybella Hmm cupcakes sounds good  how've you been?
4,1957582560,Fri May 29 00:57:22 PDT 2009,NO_QUERY,jenniwithanii,finally graduated!! ballin! 
4,1957582565,Fri May 29 00:57:22 PDT 2009,NO_QUERY,lunchboxsw,Just found myself wondering if @jackalopekid has time for other things as often as he tweets 
4,1957582713,Fri May 29 00:57:24 PDT 2009,NO_QUERY,SaraS85,@robcthegeek I am going to Reading today 
4,1957582769,Fri May 29 00:57:24 PDT 2009,NO_QUERY,opuswerk,woooo! won yesteday's dj contest  got a residency here : http://www.la-ruche.ch/ and will open this http://www.myspace.com/electrosanne
4,1957582805,Fri May 29 00:57:25 PDT 2009,NO_QUERY,cosleia,"@AdamClark905 Great use of Twitter, Adam "
4,1957582808,Fri May 29 00:57:25 PDT 2009,NO_QUERY,ala1ne,@belle_lulu well good morning... and most definately happy Friday 
4,1957582818,Fri May 29 00:57:25 PDT 2009,NO_QUERY,TashaHarrison,@andyb56 thanks for the followfriday 
4,1957582825,Fri May 29 00:57:25 PDT 2009,NO_QUERY,DCrais,"As long as Capital Markets closed to new med tech startups, need to be creative w/ financing/strategy. But that's what keeps us busy too. "
4,1957582855,Fri May 29 00:57:25 PDT 2009,NO_QUERY,littlecarrie,@hdm42 Thank you!! holding down the buttons did the trick 
4,1957582880,Fri May 29 00:57:26 PDT 2009,NO_QUERY,laura_eyedea,"@Cranialstrain yes, I will be back next week! "
4,1957583021,Fri May 29 00:57:27 PDT 2009,NO_QUERY,laurawrsaurus,in RE Huts tis now  waiting til second period so I can go to accounts ;D
4,1957583032,Fri May 29 00:57:27 PDT 2009,NO_QUERY,theinfamoushobo,@monikaaabitch heyy...i'm here to help you get 400 updates 
4,1957583079,Fri May 29 00:57:28 PDT 2009,NO_QUERY,bibibubut,it's cold outside. 
4,1957583189,Fri May 29 00:57:29 PDT 2009,NO_QUERY,forman_,@FletcherAmazes LOLOLOL u'd prolly be the only one to enjoy that part...but ill reupload it tomarrow dont cry 
4,1957583197,Fri May 29 00:57:29 PDT 2009,NO_QUERY,saraaaaaaaaa_,@iamjesschiriano  4 more fucking day's  
4,1957583205,Fri May 29 00:57:29 PDT 2009,NO_QUERY,darraghdoyle,@sineadcochrane tip top and all the better for hearing from you! Just planning my day here. It'll start come coffee time  how's yourself?
4,1957583229,Fri May 29 00:57:30 PDT 2009,NO_QUERY,TamekaRaymond,@IamTwitSwag  I like it funny. Thanks
4,1957583290,Fri May 29 00:57:30 PDT 2009,NO_QUERY,ADAMTHEMAN54,Ahhhh ready for bed! Happy Friday everybody! Thanks for the #FF! Goin to the orthopeadic in a lil bit! Wish me good news n stuff 
4,1957583315,Fri May 29 00:57:31 PDT 2009,NO_QUERY,chelsmander,@shaundiviney just sent my own reply to get the coolest song around 
4,1957583326,Fri May 29 00:57:31 PDT 2009,NO_QUERY,vagueraz,@Maioush 5abeetlek eyyahaaaaaa walao  ya maioushy 
4,1957583356,Fri May 29 00:57:31 PDT 2009,NO_QUERY,pananazxc,"Study study study study! Bye people, this is so dumb. But i'm not grounded!  Love Daddy!"
4,1957583377,Fri May 29 00:57:31 PDT 2009,NO_QUERY,simpliflying,"@air_baltic Well, it's a Twinterview.... 5 Qns over 5 tweets. Very, very simple and quick  Would you pls follow me so that I can DM u Qns?"
4,1957583379,Fri May 29 00:57:31 PDT 2009,NO_QUERY,msalonen,@MKCOL @mkste my bad ass is staying put! 
4,1957583402,Fri May 29 00:57:32 PDT 2009,NO_QUERY,xoClaraxo,Soooo dark haha!  RAIN! I missed it  lol
4,1957583506,Fri May 29 00:57:33 PDT 2009,NO_QUERY,Ruby_NN,@TVXQUKnow Hi! I'm your Vietnamese fan. Have a nice day! Hope you'll reply me!  thanks!
4,1957583512,Fri May 29 00:57:33 PDT 2009,NO_QUERY,louisventer,Beautiful day and it starts with physio.pain but at least its much more mobile 
4,1957583513,Fri May 29 00:57:33 PDT 2009,NO_QUERY,kelseyketchum,@AmazingPhil  Morning Roarface 
4,1957583660,Fri May 29 00:57:35 PDT 2009,NO_QUERY,bittersweetm,@queenkv lol it's nearly 4am for me 
4,1957583677,Fri May 29 00:57:35 PDT 2009,NO_QUERY,jaysonstreet,off to see more of Berlin after massage last night I think I have another 50 miles of walking in me 
4,1957583710,Fri May 29 00:57:35 PDT 2009,NO_QUERY,susie_santi,Yay!! Rain!!! 
4,1957583733,Fri May 29 00:57:35 PDT 2009,NO_QUERY,MichelleLee92,@jakieee08 follow fridayy is when you pick a few friends and tell others to follow them. 
4,1957583740,Fri May 29 00:57:36 PDT 2009,NO_QUERY,stetlaw,@vp2008 Lol I am 14 you know 
4,1957583837,Fri May 29 00:57:36 PDT 2009,NO_QUERY,aigwilson,"Hates the slow start to the day, loves the sunshine = roof down on the silver Spyder "
4,1957583876,Fri May 29 00:57:37 PDT 2009,NO_QUERY,PincheBruja,Back on the couch watching the rest of my movies with a pretty flower 
4,1957583883,Fri May 29 00:57:37 PDT 2009,NO_QUERY,karmadezire,shorty got his eyes on me 
4,1957583922,Fri May 29 00:57:38 PDT 2009,NO_QUERY,edelane,good PM  http://plurk.com/p/wy5nc
4,1957583928,Fri May 29 00:57:38 PDT 2009,NO_QUERY,charmaynechung,wants a Sigg Hello Kitty water bottle...meow... 
4,1957583944,Fri May 29 00:57:38 PDT 2009,NO_QUERY,egoka26,Morning World! 
4,1957583964,Fri May 29 00:57:38 PDT 2009,NO_QUERY,hamed20,Stoping : Ebi - atalmatal ... going to next track 
4,1957584051,Fri May 29 00:57:39 PDT 2009,NO_QUERY,Feedey,*at school* can't wait 2 see my GOLDENNNN!!! 
4,1957584062,Fri May 29 00:57:39 PDT 2009,NO_QUERY,CherylH77,@TraceyMmm Uh oh - whooops LOL One down already here 
4,1957584158,Fri May 29 00:57:41 PDT 2009,NO_QUERY,KazThomas,Is sitting on a bench in the hot sunshine at Berkswell station waiting for the train to Birmingham. #bsmc 
4,1957584180,Fri May 29 00:57:41 PDT 2009,NO_QUERY,ArunBasilLal,"@Asokans I wonder how you manage SMS's with a touch keyboard. Anyway, as an avid SMS-er iPhone is not 4 me I think.. maybe a BlackBerry "
4,1957584222,Fri May 29 00:57:42 PDT 2009,NO_QUERY,mentormadness,@joram10 Ooohhh I like the idea of the staff retreat! 
4,1957584254,Fri May 29 00:57:42 PDT 2009,NO_QUERY,MACBETH89,Taking Back Sunday in 4 days  !! 
4,1957584258,Fri May 29 00:57:42 PDT 2009,NO_QUERY,Katha_ina,@robbeemariano yeah!!! Comet 2009! Hope you gonna win the prize for &quot;best band&quot; !!!!! 
4,1957584325,Fri May 29 00:57:43 PDT 2009,NO_QUERY,boywonder101,@kachwanya  thanks bro 
4,1957584390,Fri May 29 00:57:44 PDT 2009,NO_QUERY,carantoarvin,Transferring to my pc right now.... 
4,1957584391,Fri May 29 00:57:44 PDT 2009,NO_QUERY,carole29,Any new followers please say hello otherwise i wont be able to follow you back 
4,1957584392,Fri May 29 00:57:44 PDT 2009,NO_QUERY,chantaleto,@jemima_blue have a great day sweet Trace  thanx for stoping by ;) *big hugs* xxx
4,1957584411,Fri May 29 00:57:44 PDT 2009,NO_QUERY,piyush_ranjan,@jayajha TGIF ? and no more shippings tomorrow 
4,1957584432,Fri May 29 00:57:44 PDT 2009,NO_QUERY,web_goddess,On my way to a special birthday dinner for @gadgetgirl70... 
4,1957584500,Fri May 29 00:57:45 PDT 2009,NO_QUERY,mariecomeau,"@AmyElectro just got your 'have a nice flight' reply xD Thanks  oh and I messed up, I'll arrive to the UK in like 9 or 10 more hours"
4,1957584547,Fri May 29 00:57:46 PDT 2009,NO_QUERY,D_AMAZIN,@kattylenoir88 lol.that shows the shit  just turn to tv land right now married with children is hilraious.lol.
4,1957584570,Fri May 29 00:57:46 PDT 2009,NO_QUERY,sarahespiritu,@lennahs wow that's hot  how much was it?? I wanna get my nails done... I never have before you know!
4,1957584582,Fri May 29 00:57:46 PDT 2009,NO_QUERY,GreggorMcPheeb,I am so tired! 27th June = Avenue Q! 
4,1957584637,Fri May 29 00:57:47 PDT 2009,NO_QUERY,svinks,Finally got rid of the Smart Board tools automatic launch on login on my Mac Leopard. 
4,1957584813,Fri May 29 00:57:49 PDT 2009,NO_QUERY,roxygurl98,????? Copy and paste ???????If you like to laugh! ???????  Just did this for fun! 
4,1957584817,Fri May 29 00:57:49 PDT 2009,NO_QUERY,karavictoriahh,Mm cold del taco. Yes all you twitter subscribers... I cant sleep so neither can you  -Kara Victoria
4,1957584831,Fri May 29 00:57:49 PDT 2009,NO_QUERY,YUNGBOSS89,@acelise05 lmao..u don't have too u can do it your way u probably can do it better anyway 
4,1957584859,Fri May 29 00:57:50 PDT 2009,NO_QUERY,lee_jordan,"@sadbuttrue Ooooh nice, enjoy your day at Conkers; go bonkers indeed "
4,1957584886,Fri May 29 00:57:50 PDT 2009,NO_QUERY,MyMandyy,@serenelee86 good luck for ur presentation! have a good rest! 
4,1957584944,Fri May 29 00:57:51 PDT 2009,NO_QUERY,babyhartmann,"Waiting for the Doctors to examine her and decide what to do. Por enquanto, s� escutando o cora��zinho "
4,1957585106,Fri May 29 00:57:53 PDT 2009,NO_QUERY,Lurquer,#followfriday the best #twitterfamily you could ask for!  @rmilana @Sn0wrose @jesdenm @Emerarudo @TigerMel
4,1957585169,Fri May 29 00:57:54 PDT 2009,NO_QUERY,JessiMaree,@taylorswift13 haha your so funny tay.. im surprised you can make sense in ya blogg at 2.47am!!! lover censor lights so entertaining 
4,1957585291,Fri May 29 00:57:55 PDT 2009,NO_QUERY,amandagelso,Eight days short of eightteen years. 
4,1957585348,Fri May 29 00:57:56 PDT 2009,NO_QUERY,withloverianeee,@gjf19621 yowwwwwwwwwww i JUS pree you goodas commentt !! haha howwwwww u meannnnnnnnnnnnnn hahaha 
4,1957585377,Fri May 29 00:57:56 PDT 2009,NO_QUERY,paintgrl,@rosiered23 Thanks for the follow good to meet a fellow liberal 
4,1957585396,Fri May 29 00:57:56 PDT 2009,NO_QUERY,chipom,am following my first south africa based twitter acc (its a big deal for me @getclosure..now to figure out what its about 
4,1957585441,Fri May 29 00:57:57 PDT 2009,NO_QUERY,Inphoar,"Such a lovely day, and new laptop comes today! "
4,1957585493,Fri May 29 00:57:57 PDT 2009,NO_QUERY,tachido,"just finished watchin some crazy fighting movie, tite tite .. gona go to bed yo ill tweet sum more later for sure  "
4,1957585551,Fri May 29 00:57:58 PDT 2009,NO_QUERY,mandabananaaa,"@joheyyy No, it`s okay. "
4,1957585563,Fri May 29 00:57:58 PDT 2009,NO_QUERY,pokapolas,"Off to sort out breakfast and other mundane things, bye for now "
4,1957585591,Fri May 29 00:57:58 PDT 2009,NO_QUERY,patrickpperez,@ms_doroy gimme some 
4,1957585605,Fri May 29 00:57:58 PDT 2009,NO_QUERY,pcaligari,@Louis999 http://www.myetymology.com/english/deplane.html should answer that question.  Got the iPhone list yet??? 
4,1957585736,Fri May 29 00:58:00 PDT 2009,NO_QUERY,pr1001,&quot;San Francisco engineers love open source like east coast liberals love Obama.&quot; Classic!  http://bit.ly/16mK5f
4,1957585779,Fri May 29 00:58:00 PDT 2009,NO_QUERY,mittnacht,We had a very relaxed evening at the cinema (Star Trek) as Bernhard babysitted Mariko 
4,1957585802,Fri May 29 00:58:01 PDT 2009,NO_QUERY,marc_za,"#702's Redi tells the Naked Scientist that she wants to evolve into Halle Berry. Redi, Halle would never be able to finish the #Comrades! "
4,1957585834,Fri May 29 00:58:01 PDT 2009,NO_QUERY,champsangsuwan,OMG!! The Goodbye Gossip Girl.  Im reminiscing abt my high school days. N finally C&amp;B  But2bad real life doesn't end up like a fairy  ...
4,1957585905,Fri May 29 00:58:02 PDT 2009,NO_QUERY,PartyWater,@zaneology  &quot;The Universe will Provide for Zane&quot; 
4,1957585939,Fri May 29 00:58:02 PDT 2009,NO_QUERY,paloozais,@madpierrot  jooooon. and linking pictures to beer bottles. obviously his thursday night was wilder than mine.
4,1957585985,Fri May 29 00:58:03 PDT 2009,NO_QUERY,jedalaurin,@ssowy can we have a complementary copy of EasyTweet? 
4,1957586065,Fri May 29 00:58:04 PDT 2009,NO_QUERY,shaidermask,Love and Understanding Janice  as if you can read my tweet 
4,1957586078,Fri May 29 00:58:04 PDT 2009,NO_QUERY,KisoBrianne,is very excited for the 2009-2010 plays....oh...ever so excited! 
4,1957586107,Fri May 29 00:58:04 PDT 2009,NO_QUERY,rom,"@AlistairIsrael OpenSocial session at #javaone? See you there, then! Will be meeting the speaker after. "
4,1957586157,Fri May 29 00:58:04 PDT 2009,NO_QUERY,t_hamm,"has an EXTRAA busy weekend, but she's cool with it. "
4,1957586163,Fri May 29 00:58:05 PDT 2009,NO_QUERY,Nita1207,"true, you know what I cant even be bothered cooking tonight... I am going to go get noodles and watch a good movie "
4,1957586360,Fri May 29 00:58:07 PDT 2009,NO_QUERY,siimpLybeautii,cuhz I'm loose off that goose   http://twitpic.com/666pk
4,1957586444,Fri May 29 00:58:08 PDT 2009,NO_QUERY,stylescoop,"@nadianeo He's a cutie, not a bad voice either "
4,1957586525,Fri May 29 00:58:09 PDT 2009,NO_QUERY,DarrenMcgown,Has bought Sonic Unleashed for his X-Box 360 
4,1957592900,Fri May 29 00:59:24 PDT 2009,NO_QUERY,SimsDomination,"@simsslovenija friend, i need to rest myself. going to bed now. talk to your later  have a great day ;D hugs"
4,1957592990,Fri May 29 00:59:25 PDT 2009,NO_QUERY,Fc_bayern_kahn,"@pifferi hello, i see u r an fcb fan "
4,1957592995,Fri May 29 00:59:25 PDT 2009,NO_QUERY,HarryHarley,"@ElementsOfJazz No I'm the boss so they get out of my way! lol but yes going now, be good chat with you later "
4,1957593045,Fri May 29 00:59:25 PDT 2009,NO_QUERY,carantoarvin,I back on again... 
4,1957593087,Fri May 29 00:59:26 PDT 2009,NO_QUERY,failmode,@Dichenlachman I knew a friend who used to eat those like cereal. Milk and all. 
4,1957593095,Fri May 29 00:59:26 PDT 2009,NO_QUERY,Anitya,"Yay, start of weekend: working on a new site "
4,1957593113,Fri May 29 00:59:26 PDT 2009,NO_QUERY,Little_Kaylee,@ensredshirt I know you're not Patrick...I was just responding to your quote with another quote....die hard fanigirl- kinda have to do it 
